,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,erp_2025,natural_increase_2024_25,net_internal_migration_2024_25,net_overseas_migration_2024_25,2025income,suburbID
61,504.50494,HIGHTON,2,2,1,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
62,543.9355,HIGHTON,2,2,1,-37.7829,145.0226,6800.6,1181.2,847.9,680.2,2692.3,986.3,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
63,543.9355,HIGHTON,2,2,1,-37.7829,145.0226,6800.6,1181.2,847.9,680.2,2692.3,986.3,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
64,504.50494,HIGHTON,2,2,1,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
65,504.50494,HIGHTON,2,2,1,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
66,504.50494,HIGHTON,2,2,1,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
67,504.50494,HIGHTON,2,2,1,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
68,458.13745,HIGHTON,2,1,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
69,458.13745,HIGHTON,2,1,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
70,418.25848,HIGHTON,2,1,1,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
71,418.25848,HIGHTON,2,1,1,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,25407.399999999907,61.60000000000037,366.59999999999127,-397.7000000000117,16653.199999999953,1
72,387.73477,CARLTON,1,1,0,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,32720.80000000028,-74.59999999999854,-81.5,-5459.300000000047,13260.600000000091,2
73,387.73477,CARLTON,1,1,0,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,32720.80000000028,-74.59999999999854,-81.5,-5459.300000000047,13260.600000000091,2
74,387.73477,CARLTON,1,1,0,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,32720.80000000028,-74.59999999999854,-81.5,-5459.300000000047,13260.600000000091,2
75,582.22107,CARLTON,2,1,1,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,32720.80000000028,-74.59999999999854,-81.5,-5459.300000000047,13260.600000000091,2
76,582.22107,CARLTON,2,1,1,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,32720.80000000028,-74.59999999999854,-81.5,-5459.300000000047,13260.600000000091,2
77,470.40775,CARLTON,1,1,1,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,32720.80000000028,-74.59999999999854,-81.5,-5459.300000000047,13260.600000000091,2
78,484.9929,CARLTON,2,1,0,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,32720.80000000028,-74.59999999999854,-81.5,-5459.300000000047,13260.600000000091,2
79,801.0351,CARLTON,4,1,4,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,32720.80000000028,-74.59999999999854,-81.5,-5459.300000000047,13260.600000000091,2
80,369.77716,ST KILDA EAST,1,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
81,369.77716,ST KILDA EAST,1,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
82,584.6771,ST KILDA EAST,3,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
83,584.6771,ST KILDA EAST,3,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
84,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
85,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
86,362.56512,ST KILDA EAST,1,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
87,362.56512,ST KILDA EAST,1,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
88,362.56512,ST KILDA EAST,1,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
89,362.56512,ST KILDA EAST,1,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
90,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
91,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
92,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
93,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
94,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
95,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
96,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
97,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
98,475.97488,ST KILDA EAST,2,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
99,475.97488,ST KILDA EAST,2,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
100,369.77716,ST KILDA EAST,1,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
101,369.77716,ST KILDA EAST,1,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
102,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
103,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
104,369.77716,ST KILDA EAST,1,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
105,369.77716,ST KILDA EAST,1,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
106,475.97488,ST KILDA EAST,2,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
107,475.97488,ST KILDA EAST,2,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
108,369.77716,ST KILDA EAST,1,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
109,369.77716,ST KILDA EAST,1,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
110,369.77716,ST KILDA EAST,1,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
111,369.77716,ST KILDA EAST,1,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
112,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
113,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
114,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
115,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
116,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
117,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
118,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
119,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
120,787.85925,ST KILDA EAST,3,1,2,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
121,787.85925,ST KILDA EAST,3,1,2,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
122,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
123,440.63568,ST KILDA EAST,2,1,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
124,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
125,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
126,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
127,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
128,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
129,408.34048,ST KILDA EAST,1,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,20202.300000000047,90.59999999999854,-850.2999999999884,-902.5,14815.29999999993,3
130,407.41342,ABBOTSFORD,2,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,12343.900000000023,49.69999999999982,-426.69999999998254,-750.0999999999767,9276.400000000023,4
131,414.05362,ABBOTSFORD,1,1,1,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,12343.900000000023,49.69999999999982,-426.69999999998254,-750.0999999999767,9276.400000000023,4
