,Unnamed: 0,address,price,beds,baths,parking,propertyTypeFormatted,latitudes,longitudes,coordinates
421,468,BOX HILL 14/98-100 Carrington Road VIC 3128,475,2,2,1,Apartment / Unit / Flat,-37.8256,145.1232,"[145.1232, -37.8256]"
422,469,WEST FOOTSCRAY 313/110 Roberts Street VIC 3012,550,2,1,1,Apartment / Unit / Flat,-37.8302,144.8709,"[144.8709, -37.8302]"
423,470,SANDRINGHAM 10/39-41 Abbott Street VIC 3191,450,3,1,1,Apartment / Unit / Flat,-37.95,145.0,"[145.0, -37.95]"
424,471,ELWOOD 4/84 Ormond Road VIC 3184,565,2,2,0,Apartment / Unit / Flat,-37.8809,144.9855,"[144.9855, -37.8809]"
425,472,MALVERN EAST 205/1059-1061 Dandenong Road VIC 3145,460,2,1,1,Apartment / Unit / Flat,-37.874,145.0425,"[145.0425, -37.874]"
426,473,CAMBERWELL 2/6 Stanhope Grove VIC 3124,475,2,1,1,Apartment / Unit / Flat,-37.8248,145.0705,"[145.0705, -37.8248]"
427,474,CAMBERWELL G43/347 Camberwell Road VIC 3124,430,1,1,1,Apartment / Unit / Flat,-37.8248,145.0705,"[145.0705, -37.8248]"
428,475,FOOTSCRAY 1603/8 Joseph Road VIC 3011,490,2,2,1,Apartment / Unit / Flat,-37.7995,144.8963,"[144.8963, -37.7995]"
429,476,CAULFIELD SOUTH 5/14 Olive Street VIC 3162,360,1,1,1,Apartment / Unit / Flat,-37.8914,145.0254,"[145.0254, -37.8914]"
430,477,ABBOTSFORD 408D/615 Victoria Street VIC 3067,550,2,2,1,Apartment / Unit / Flat,-37.8046,144.9998,"[144.9998, -37.8046]"
431,478,FOOTSCRAY 1201/8 Joseph Road VIC 3011,485,2,2,1,Apartment / Unit / Flat,-37.7995,144.8963,"[144.8963, -37.7995]"
432,479,ST KILDA 11/43 Spenser Street VIC 3182,250,1,1,1,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]"
433,480,HAWTHORN EAST 516/480 Riversdale Road VIC 3123,550,2,2,1,Apartment / Unit / Flat,-37.8248,145.0464,"[145.0464, -37.8248]"
434,481,BLACKBURN 208/20 Queen Street VIC 3130,360,1,1,1,Apartment / Unit / Flat,-37.8232,145.1511,"[145.1511, -37.8232]"
435,482,ST KILDA EAST 26/55 Alexandra St VIC 3183,330,1,1,1,Apartment / Unit / Flat,-37.8692,144.9977,"[144.9977, -37.8692]"
436,483,MENTONE 12/30 Swanston Street VIC 3194,320,1,1,1,Apartment / Unit / Flat,-37.9833,145.0667,"[145.0667, -37.9833]"
437,484,BENTLEIGH EAST 2/26 Patricia Street VIC 3165,595,2,1,2,Apartment / Unit / Flat,-37.9201,145.0599,"[145.0599, -37.9201]"
438,485,CAMBERWELL 2/1266 Toorak Road VIC 3124,695,3,1,4,Apartment / Unit / Flat,-37.8248,145.0705,"[145.0705, -37.8248]"
439,486,BALWYN 3/1 Birtles St VIC 3103,575,3,2,1,Apartment / Unit / Flat,-37.8117,145.081,"[145.081, -37.8117]"
440,487,RICHMOND 5/69 River Street VIC 3121,650,2,2,2,Apartment / Unit / Flat,-37.8271,145.0064,"[145.0064, -37.8271]"
441,488,PRAHRAN 4/317 Dandenong Road VIC 3181,430,2,1,1,Apartment / Unit / Flat,-37.853,144.9929,"[144.9929, -37.853]"
442,489,TOORAK 3/34 Mathoura Road VIC 3142,400,1,1,1,Apartment / Unit / Flat,-37.8416,145.0177,"[145.0177, -37.8416]"
443,490,OAKLEIGH 2/52 William Street VIC 3166,495,3,1,1,Apartment / Unit / Flat,-37.8995,145.0811,"[145.0811, -37.8995]"
444,491,RICHMOND 405/14 David Street VIC 3121,530,2,1,1,Apartment / Unit / Flat,-37.8271,145.0064,"[145.0064, -37.8271]"
445,492,COBURG 102/729 Sydney Road VIC 3058,410,1,1,1,Apartment / Unit / Flat,-37.75,144.9667,"[144.9667, -37.75]"
446,493,CAULFIELD SOUTH 206/2 Cedar Street VIC 3162,450,2,2,1,Apartment / Unit / Flat,-37.8914,145.0254,"[145.0254, -37.8914]"
447,494,ARMADALE G05/523 Dandenong Road VIC 3143,435,1,1,1,Apartment / Unit / Flat,-37.85,145.0333,"[145.0333, -37.85]"
448,495,BRUNSWICK EAST 316/330 Lygon Street VIC 3057,475,2,2,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]"
449,497,BRUNSWICK EAST 2/20 Lyndhurst Crescent VIC 3057,445,2,1,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]"
450,498,BALACLAVA G10/43-45 The Avenue VIC 3183,570,2,2,1,Apartment / Unit / Flat,-37.8692,144.9977,"[144.9977, -37.8692]"
451,499,ESSENDON 2/16 Lyon Street VIC 3040,320,2,1,1,Apartment / Unit / Flat,-37.7538,144.8883,"[144.8883, -37.7538]"
452,500,PRAHRAN 104/139 York Street VIC 3181,410,1,1,0,Apartment / Unit / Flat,-37.853,144.9929,"[144.9929, -37.853]"
453,501,BURWOOD 222 Burwood Highway VIC 3125,220,1,1,0,Apartment / Unit / Flat,-37.8498,145.119,"[145.119, -37.8498]"
454,502,GLEN IRIS 3/6 Creswick Street VIC 3146,450,2,1,1,Apartment / Unit / Flat,-37.8599,145.0549,"[145.0549, -37.8599]"
455,503,ST KILDA 4/9 Marlton Crescent VIC 3182,390,2,1,0,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]"
456,504,HERNE HILL 1/3 Colville Court VIC 3218,380,2,1,1,Apartment / Unit / Flat,-38.1343,144.3241,"[144.3241, -38.1343]"
457,505,THORNBURY 2/9 Rennie Street VIC 3071,390,2,1,1,Apartment / Unit / Flat,-37.7583,145.0051,"[145.0051, -37.7583]"
458,508,GLEN IRIS 207/770B Toorak Road VIC 3146,395,1,1,1,Apartment / Unit / Flat,-37.8599,145.0549,"[145.0549, -37.8599]"
459,510,BRUNSWICK WEST 3/14 McColl Court VIC 3055,400,2,1,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]"
460,511,OAKLEIGH EAST 4/13 Elizabeth Street VIC 3166,615,3,2,1,Apartment / Unit / Flat,-37.8985673,145.1105504,"[145.1105504, -37.8985673]"
461,512,CANTERBURY 205/85 Maling Road VIC 3126,650,2,2,1,Apartment / Unit / Flat,-37.8247,145.0848,"[145.0848, -37.8247]"
462,513,PRAHRAN 15/21 Irving Avenue VIC 3181,440,2,1,1,Apartment / Unit / Flat,-37.853,144.9929,"[144.9929, -37.853]"
463,514,SOUTH YARRA 4/67 Walsh Street VIC 3141,1200,3,1,1,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]"
464,515,MURRUMBEENA 6/28 Ardyne Street VIC 3163,250,1,1,1,Apartment / Unit / Flat,-37.8895,145.0581,"[145.0581, -37.8895]"
465,516,SOUTH YARRA 511/8 Garden Street VIC 3141,400,1,1,0,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]"
466,517,SOUTH YARRA 2/4 Ralston Street VIC 3141,425,1,1,1,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]"
467,518,ST KILDA 4/29 Marine Parade VIC 3182,450,1,1,0,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]"
468,519,MELBOURNE 113/350 St Kilda Road VIC 3004,1500,2,3,2,Apartment / Unit / Flat,-37.814,144.9633,"[144.9633, -37.814]"
469,520,ELSTERNWICK 1/453 Kooyong Rd VIC 3185,550,3,2,2,Apartment / Unit / Flat,-37.8984,145.0088,"[145.0088, -37.8984]"
470,521,SOUTH YARRA 904/50 Claremont Street VIC 3141,510,1,1,1,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]"
471,522,BENTLEIGH EAST 1/51 Browns Rd VIC 3165,520,2,2,1,Apartment / Unit / Flat,-37.9201,145.0599,"[145.0599, -37.9201]"
472,523,ST KILDA EAST 4/25 Cardigan Street VIC 3183,450,2,1,0,Apartment / Unit / Flat,-37.8692,144.9977,"[144.9977, -37.8692]"
473,524,ELWOOD 8/12 May Street VIC 3184,320,1,1,0,Apartment / Unit / Flat,-37.8809,144.9855,"[144.9855, -37.8809]"
474,525,HIGHETT 209/20 Station Street VIC 3190,530,2,2,1,Apartment / Unit / Flat,-37.9517,145.0394,"[145.0394, -37.9517]"
475,526,NORTHCOTE 8/4 McCracken Avenue VIC 3070,450,2,1,1,Apartment / Unit / Flat,-37.7667,145.0,"[145.0, -37.7667]"
476,527,GLEN HUNTLY 7/1204 Glen Huntly Road VIC 3163,495,2,1,1,Apartment / Unit / Flat,-37.8895,145.0581,"[145.0581, -37.8895]"
477,529,KEW 3/8-10 James Avenue VIC 3101,390,2,1,1,Apartment / Unit / Flat,-37.8064,145.0309,"[145.0309, -37.8064]"
478,530,CAULFIELD NORTH 5/20 Kooyong Rd VIC 3161,570,3,1,2,Apartment / Unit / Flat,-37.8720234,145.0177277,"[145.0177277, -37.8720234]"
479,531,PRAHRAN 201/323 Dandenong Road VIC 3181,525,2,2,1,Apartment / Unit / Flat,-37.853,144.9929,"[144.9929, -37.853]"
480,532,PRAHRAN 502/283 High Street VIC 3181,1200,3,2,2,Apartment / Unit / Flat,-37.853,144.9929,"[144.9929, -37.853]"
481,533,BRUNSWICK WEST 614/5 Olive York Way VIC 3055,440,2,2,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]"
482,534,CARLTON 909/528 Swanston Street VIC 3053,345,1,1,0,Apartment / Unit / Flat,-37.8004,144.9684,"[144.9684, -37.8004]"
483,535,MALVERN EAST 5/419 Waverley Road VIC 3145,495,2,2,1,Apartment / Unit / Flat,-37.874,145.0425,"[145.0425, -37.874]"
484,536,RICHMOND 105/39 Appleton Street VIC 3121,430,1,1,1,Apartment / Unit / Flat,-37.8271,145.0064,"[145.0064, -37.8271]"
485,537,SOUTH YARRA 808/2 Claremont Street VIC 3141,600,2,2,1,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]"
486,538,BRUNSWICK 34/97 Brickworks Drive VIC 3056,450,2,1,1,Apartment / Unit / Flat,-37.7667,144.9667,"[144.9667, -37.7667]"
487,539,CAULFIELD NORTH 2/74 Hawthorn Rd VIC 3161,560,2,1,1,Apartment / Unit / Flat,-37.8764333,145.0239926,"[145.0239926, -37.8764333]"
488,540,BRUNSWICK WEST 107/358 Moreland Road VIC 3055,430,2,1,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]"
489,542,PRAHRAN 1/42 Grandview Grove VIC 3181,800,3,1,0,Apartment / Unit / Flat,-37.853,144.9929,"[144.9929, -37.853]"
490,543,MENTONE 508/7 Balcombe Rd VIC 3194,350,1,1,1,Apartment / Unit / Flat,-37.9833,145.0667,"[145.0667, -37.9833]"
491,544,CARLTON NORTH 4/867-883 Drummond Street VIC 3054,500,2,1,1,Apartment / Unit / Flat,-37.7866,144.9685,"[144.9685, -37.7866]"
492,545,ELSTERNWICK 3/4 Orrong Road VIC 3185,410,2,1,1,Apartment / Unit / Flat,-37.8984,145.0088,"[145.0088, -37.8984]"
