,Unnamed: 0.1,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,2023income,2023house_price,Unnamed: 0,erp_2023,net_internal_migration_2022_23,net_overseas_migration_2022_23,natural_increase_2022_23
121,124,600,NORTHCOTE,2,1,2,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,19203.800000000047,666300.0,137,29688.300000000047,-828.5999999999767,-499.7999999999884,20.0
122,125,680,NORTHCOTE,3,2,2,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,19203.800000000047,666300.0,137,29688.300000000047,-828.5999999999767,-499.7999999999884,20.0
123,126,1050,NORTHCOTE,4,1,0,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,19203.800000000047,666300.0,137,29688.300000000047,-828.5999999999767,-499.7999999999884,20.0
124,127,595,NORTHCOTE,2,1,1,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,19203.800000000047,666300.0,137,29688.300000000047,-828.5999999999767,-499.7999999999884,20.0
125,128,850,NORTHCOTE,3,1,1,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,19203.800000000047,666300.0,137,29688.300000000047,-828.5999999999767,-499.7999999999884,20.0
126,129,660,BRUNSWICK,3,1,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
127,130,620,BRUNSWICK,2,1,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
128,131,850,BRUNSWICK,4,1,2,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
129,132,1400,BRUNSWICK,7,3,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
130,133,750,BRUNSWICK,3,2,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
131,134,950,BRUNSWICK,3,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
132,135,560,BRUNSWICK,2,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
133,136,495,BRUNSWICK,2,2,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
134,137,595,BRUNSWICK,2,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
135,138,525,BRUNSWICK,3,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
136,139,580,BRUNSWICK,3,1,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
137,140,470,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
138,141,640,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
139,142,650,BRUNSWICK,2,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
140,143,950,BRUNSWICK,4,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
141,144,520,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
142,145,730,BRUNSWICK,3,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
143,146,920,BRUNSWICK,3,2,2,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
144,147,385,BRUNSWICK,2,1,1,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
145,148,620,BRUNSWICK,2,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
146,149,565,BRUNSWICK,3,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
147,150,550,BRUNSWICK,4,2,1,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22753.0,584000.0,135,33011.0,-817.0999999999767,-1058.1999999999534,77.80000000000291
148,151,450,KINGSBURY,4,2,2,-37.7077,144.5749,1358.8,21132.5,2968.9,4004.5,4093.1,78.4,7799.199999999953,692300.0,216,14726.900000000023,-434.3000000000029,-550.0999999999767,-17.700000000000728
149,153,675,ABBOTSFORD,2,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8558.0,505900.0,153,11588.900000000023,-275.2999999999884,-508.2999999999884,54.69999999999982
150,154,550,ABBOTSFORD,2,1,2,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8558.0,505900.0,153,11588.900000000023,-275.2999999999884,-508.2999999999884,54.69999999999982
151,155,625,ABBOTSFORD,2,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8558.0,505900.0,153,11588.900000000023,-275.2999999999884,-508.2999999999884,54.69999999999982
152,156,900,ABBOTSFORD,3,2,2,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8558.0,505900.0,153,11588.900000000023,-275.2999999999884,-508.2999999999884,54.69999999999982
153,157,470,ABBOTSFORD,1,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8558.0,505900.0,153,11588.900000000023,-275.2999999999884,-508.2999999999884,54.69999999999982
154,158,550,NUNAWADING,3,1,1,-37.8275,145.1739,8483.6,954.3,2661.8,3362.5,1515.0,1941.0,8274.799999999988,595900.0,305,13510.599999999977,-359.8000000000029,-224.8999999999941,-0.5
155,159,690,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
156,160,920,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
157,161,1100,TRARALGON,3,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
158,162,685,TRARALGON,2,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
159,163,560,TRARALGON,2,1,2,-37.846165,144.9873736,10523.8,657.9,785.7,822.6,557.4,1451.8,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
160,164,815,TRARALGON,3,1,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
161,165,610,TRARALGON,2,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
162,166,740,TRARALGON,3,2,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
163,167,1100,TRARALGON,3,2,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
164,169,560,TRARALGON,2,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
165,170,890,TRARALGON,3,1,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
166,171,720,TRARALGON,3,1,3,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
167,172,795,TRARALGON,3,1,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
168,173,600,TRARALGON,2,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
169,174,580,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17070.599999999977,213800.0,23,29259.29999999999,22.100000000000364,-70.19999999999709,33.099999999998545
170,175,650,PORT MELBOURNE,3,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11836.5,766600.0,149,18518.29999999999,-287.7999999999993,-411.7000000000117,48.09999999999855
171,176,800,PORT MELBOURNE,3,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11836.5,766600.0,149,18518.29999999999,-287.7999999999993,-411.7000000000117,48.09999999999855
172,177,650,PORT MELBOURNE,3,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11836.5,766600.0,149,18518.29999999999,-287.7999999999993,-411.7000000000117,48.09999999999855
173,178,645,PORT MELBOURNE,3,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11836.5,766600.0,149,18518.29999999999,-287.7999999999993,-411.7000000000117,48.09999999999855
174,179,675,PORT MELBOURNE,2,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11836.5,766600.0,149,18518.29999999999,-287.7999999999993,-411.7000000000117,48.09999999999855
175,180,890,PORT MELBOURNE,4,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11836.5,766600.0,149,18518.29999999999,-287.7999999999993,-411.7000000000117,48.09999999999855
176,181,480,PORT MELBOURNE,2,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11836.5,766600.0,149,18518.29999999999,-287.7999999999993,-411.7000000000117,48.09999999999855
177,182,525,NOBLE PARK NORTH,3,1,2,-37.9667,145.1667,5055.3,1369.7,2888.8,0.0,4024.3,779.9,4341.700000000012,680000.0,341,7969.200000000001,-237.3000000000029,-87.5,38.30000000000018
178,183,600,NOBLE PARK NORTH,4,3,2,-37.9667,145.1667,5055.3,1369.7,2888.8,0.0,4024.3,779.9,4341.700000000012,680000.0,341,7969.200000000001,-237.3000000000029,-87.5,38.30000000000018
179,184,680,HUGHESDALE,3,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5190.5,658400.0,63,8944.799999999988,-97.69999999999982,-239.0,14.700000000000728
180,185,550,HUGHESDALE,3,1,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5190.5,658400.0,63,8944.799999999988,-97.69999999999982,-239.0,14.700000000000728
181,186,675,HUGHESDALE,4,2,3,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5190.5,658400.0,63,8944.799999999988,-97.69999999999982,-239.0,14.700000000000728
182,187,650,HUGHESDALE,4,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5190.5,658400.0,63,8944.799999999988,-97.69999999999982,-239.0,14.700000000000728
183,188,750,HUGHESDALE,4,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5190.5,658400.0,63,8944.799999999988,-97.69999999999982,-239.0,14.700000000000728
184,189,600,BULLEEN,4,2,2,-37.7667,145.0833,1568.6,3243.8,2876.9,3215.4,1767.0,1807.6,7474.600000000006,740500.0,170,12206.899999999994,-141.29999999999927,-128.10000000000582,2.7999999999992724
185,190,500,BULLEEN,3,1,2,-37.7667,145.0833,1568.6,3243.8,2876.9,3215.4,1767.0,1807.6,7474.600000000006,740500.0,170,12206.899999999994,-141.29999999999927,-128.10000000000582,2.7999999999992724
186,191,490,KEYSBOROUGH,3,1,4,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,21168.800000000047,691900.0,340,34764.69999999995,-477.0,-350.3999999999942,212.7000000000008
187,192,430,KEYSBOROUGH,3,1,3,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,21168.800000000047,691900.0,340,34764.69999999995,-477.0,-350.3999999999942,212.7000000000008
188,193,570,KEYSBOROUGH,4,2,2,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,21168.800000000047,691900.0,340,34764.69999999995,-477.0,-350.3999999999942,212.7000000000008
189,194,500,SPRINGVALE SOUTH,3,2,2,-37.9827,145.1342,2119.2,5618.6,5753.1,5202.6,307.4,414.5,7873.600000000035,606000.0,343,13555.300000000005,-452.59999999999854,-283.3999999999942,8.299999999999272
190,195,480,SPRINGVALE SOUTH,3,1,3,-37.9827,145.1342,2119.2,5618.6,5753.1,5202.6,307.4,414.5,7873.600000000035,606000.0,343,13555.300000000005,-452.59999999999854,-283.3999999999942,8.299999999999272
191,196,720,BEAUMARIS,3,2,1,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9934.100000000006,846600.0,173,15434.200000000012,41.30000000000018,-175.1999999999971,-33.79999999999927
192,197,1050,BEAUMARIS,4,2,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9934.100000000006,846600.0,173,15434.200000000012,41.30000000000018,-175.1999999999971,-33.79999999999927
193,198,1100,BEAUMARIS,5,2,4,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9934.100000000006,846600.0,173,15434.200000000012,41.30000000000018,-175.1999999999971,-33.79999999999927
194,199,600,BEAUMARIS,3,1,3,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9934.100000000006,846600.0,173,15434.200000000012,41.30000000000018,-175.1999999999971,-33.79999999999927
195,200,895,BEAUMARIS,4,2,2,-37.9722929,145.0357674,7871.0,2761.5,2156.0,2676.1,3330.2,856.4,9934.100000000006,846600.0,173,15434.200000000012,41.30000000000018,-175.1999999999971,-33.79999999999927
196,201,625,BEAUMARIS,3,1,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9934.100000000006,846600.0,173,15434.200000000012,41.30000000000018,-175.1999999999971,-33.79999999999927
197,202,450,BEAUMARIS,2,1,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9934.100000000006,846600.0,173,15434.200000000012,41.30000000000018,-175.1999999999971,-33.79999999999927
198,203,1100,BEAUMARIS,4,3,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9934.100000000006,846600.0,173,15434.200000000012,41.30000000000018,-175.1999999999971,-33.79999999999927
199,204,850,THORNBURY,3,2,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
200,205,1100,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
201,206,905,THORNBURY,3,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
202,207,650,THORNBURY,3,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
203,208,1300,THORNBURY,4,3,3,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
204,209,780,THORNBURY,4,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
205,210,630,THORNBURY,3,2,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
206,211,570,THORNBURY,2,1,4,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
207,212,570,THORNBURY,3,1,2,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
208,213,650,THORNBURY,2,1,2,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
209,214,50,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
210,215,1025,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14055.199999999952,685700.0,138,21419.29999999999,-313.1000000000058,-285.7999999999884,83.0
211,216,750,BRUNSWICK EAST,3,2,2,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11566.09999999986,549800.0,38,16515.5,146.6999999999971,-485.2000000000117,57.10000000000037
212,218,925,BRUNSWICK EAST,2,2,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11566.09999999986,549800.0,38,16515.5,146.6999999999971,-485.2000000000117,57.10000000000037
213,219,550,MALVERN EAST,3,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
214,220,950,MALVERN EAST,5,2,3,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
215,221,500,MALVERN EAST,2,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
216,222,580,MALVERN EAST,2,1,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
217,223,470,MALVERN EAST,3,1,4,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
218,224,3500,MALVERN EAST,5,4,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
219,225,450,MALVERN EAST,4,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
220,226,600,MALVERN EAST,2,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
221,227,500,MALVERN EAST,2,2,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
222,228,620,MALVERN EAST,3,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
223,229,1750,MALVERN EAST,5,2,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
224,230,899,MALVERN EAST,5,2,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
225,231,750,MALVERN EAST,3,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15960.800000000048,661800.0,202,25310.800000000047,67.39999999999418,-989.0999999999768,-57.80000000000291
226,232,675,BRIGHTON EAST,2,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
227,233,1100,BRIGHTON EAST,4,2,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
228,234,990,BRIGHTON EAST,4,2,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
229,235,1000,BRIGHTON EAST,4,2,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
230,236,1049,BRIGHTON EAST,3,2,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
231,237,820,BRIGHTON EAST,4,3,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
232,238,1150,BRIGHTON EAST,4,3,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
233,239,525,BRIGHTON EAST,2,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
234,240,590,BRIGHTON EAST,3,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
235,241,995,BRIGHTON EAST,4,3,4,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
236,242,630,BRIGHTON EAST,3,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
237,243,1700,BRIGHTON EAST,4,3,3,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
238,244,520,BRIGHTON EAST,2,1,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11006.799999999988,1000000.0,181,17175.199999999997,-95.39999999999964,-290.3999999999942,-55.59999999999991
239,245,700,SPRINGVALE,4,2,6,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15343.699999999952,649800.0,342,24930.900000000023,-1075.8999999999942,-693.7000000000116,8.5
240,246,50,SPRINGVALE,5,3,4,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15343.699999999952,649800.0,342,24930.900000000023,-1075.8999999999942,-693.7000000000116,8.5
241,247,420,SPRINGVALE,4,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15343.699999999952,649800.0,342,24930.900000000023,-1075.8999999999942,-693.7000000000116,8.5
242,248,620,SPRINGVALE,4,3,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15343.699999999952,649800.0,342,24930.900000000023,-1075.8999999999942,-693.7000000000116,8.5
243,249,450,SPRINGVALE,3,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15343.699999999952,649800.0,342,24930.900000000023,-1075.8999999999942,-693.7000000000116,8.5
244,250,420,SPRINGVALE,3,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15343.699999999952,649800.0,342,24930.900000000023,-1075.8999999999942,-693.7000000000116,8.5
245,251,555,SPRINGVALE,3,2,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15343.699999999952,649800.0,342,24930.900000000023,-1075.8999999999942,-693.7000000000116,8.5
246,252,430,SPRINGVALE,3,1,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15343.699999999952,649800.0,342,24930.900000000023,-1075.8999999999942,-693.7000000000116,8.5
247,253,650,COBURG,3,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
248,254,630,COBURG,5,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
249,255,720,COBURG,3,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
250,256,600,COBURG,3,2,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
