,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,erp_2016,natural_increase_2016_17,net_internal_migration_2016_17,net_overseas_migration_2016_17,2016income
162,750,COBURG,5,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
163,995,COBURG,6,2,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
164,625,COBURG,3,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
165,520,COBURG,3,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
166,570,COBURG,5,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
167,625,COBURG,4,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
168,1600,KEW,4,2,1,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
169,3500,KEW,6,6,8,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
170,1050,KEW,3,2,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
171,700,KEW,3,2,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
172,725,KEW,3,2,1,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
173,1495,KEW,4,4,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
174,1500,KEW,4,2,3,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
175,650,ST KILDA,2,1,2,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,28166,93.0,-259.0,934.0,19624
176,780,ST KILDA,2,1,0,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,28166,93.0,-259.0,934.0,19624
177,1750,ST KILDA,4,2,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,28166,93.0,-259.0,934.0,19624
