,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,erp_2023,natural_increase_2022_23,net_internal_migration_2022_23,net_overseas_migration_2022_23,2023income,suburbID
0,1116.6704,EAST MELBOURNE,4,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
1,1116.6704,EAST MELBOURNE,4,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
2,1162.9576,EAST MELBOURNE,4,2,0,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
3,1162.9576,EAST MELBOURNE,4,2,0,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
4,534.0765,EAST MELBOURNE,2,1,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
5,534.0765,EAST MELBOURNE,2,1,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
6,885.5857,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
7,885.5857,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
8,885.5857,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
9,885.5857,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
10,885.5857,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
11,885.5857,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6476.5,-9.699999999999818,-83.30000000000291,-250.8999999999941,4303.199999999983,0
12,757.3753,ST KILDA EAST,3,2,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19634.5,113.79999999999929,-696.8999999999942,-588.2999999999884,14094.699999999952,1
13,757.3753,ST KILDA EAST,3,2,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19634.5,113.79999999999929,-696.8999999999942,-588.2999999999884,14094.699999999952,1
14,809.826,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19634.5,113.79999999999929,-696.8999999999942,-588.2999999999884,14094.699999999952,1
15,809.826,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19634.5,113.79999999999929,-696.8999999999942,-588.2999999999884,14094.699999999952,1
16,809.826,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19634.5,113.79999999999929,-696.8999999999942,-588.2999999999884,14094.699999999952,1
17,809.826,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19634.5,113.79999999999929,-696.8999999999942,-588.2999999999884,14094.699999999952,1
18,1666.8135,ST KILDA EAST,5,2,4,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19634.5,113.79999999999929,-696.8999999999942,-588.2999999999884,14094.699999999952,1
19,1666.8135,ST KILDA EAST,5,2,4,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19634.5,113.79999999999929,-696.8999999999942,-588.2999999999884,14094.699999999952,1
20,809.826,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19634.5,113.79999999999929,-696.8999999999942,-588.2999999999884,14094.699999999952,1
21,809.826,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19634.5,113.79999999999929,-696.8999999999942,-588.2999999999884,14094.699999999952,1
22,1071.6772,CAULFIELD - NORTH,5,3,2,-37.8755559,145.0288672,5852.7,1618.9,1992.2,1311.8,1673.4,845.8,25031.599999999977,47.900000000001455,-32.30000000000291,-1000.0,16559.400000000023,2
23,392.77478,WODONGA,3,1,0,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
24,501.6218,WODONGA,3,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
25,509.05515,WODONGA,4,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
26,341.1524,WODONGA,2,1,1,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
27,501.6218,WODONGA,3,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
28,417.59973,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
29,350.5637,WODONGA,3,2,4,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
30,392.77478,WODONGA,3,1,0,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
31,501.6218,WODONGA,3,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
32,417.59973,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
33,509.05515,WODONGA,4,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
34,417.59973,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
35,333.60013,WODONGA,3,1,4,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
36,417.59973,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
37,428.01932,WODONGA,3,1,3,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,28775.19999999996,80.19999999999709,311.2000000000007,-84.39999999999418,17522.5,3
