,Unnamed: 0.1,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,2022income,2022house_price,Unnamed: 0,erp_2022,net_internal_migration_2021_22,net_overseas_migration_2021_22,natural_increase_2021_22
16,16,780,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,13734.399999999909,619950.0,41,19350.599999999977,-620.1999999999825,-431.2000000000117,125.39999999999782
17,17,780,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,13734.399999999909,599000.0,41,19350.599999999977,-620.1999999999825,-431.2000000000117,125.39999999999782
18,18,1650,ST KILDA EAST,5,2,4,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,13734.399999999909,619950.0,41,19350.599999999977,-620.1999999999825,-431.2000000000117,125.39999999999782
19,19,1650,ST KILDA EAST,5,2,4,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,13734.399999999909,599000.0,41,19350.599999999977,-620.1999999999825,-431.2000000000117,125.39999999999782
20,22,750,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,13734.399999999909,619950.0,41,19350.599999999977,-620.1999999999825,-431.2000000000117,125.39999999999782
21,23,750,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,13734.399999999909,599000.0,41,19350.599999999977,-620.1999999999825,-431.2000000000117,125.39999999999782
24,26,680,CAULFIELD - NORTH,5,3,2,-37.8755559,145.0288672,5852.7,1618.9,1992.2,1311.8,1673.4,845.8,16206.20000000007,620700.0,189,24660.79999999993,-49.80000000000291,-763.5999999999767,67.20000000000437
25,27,400,WODONGA,3,1,0,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
26,28,450,WODONGA,3,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
27,29,480,WODONGA,4,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
28,30,350,WODONGA,2,1,1,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
29,31,585,WODONGA,3,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
30,32,420,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
31,33,350,WODONGA,3,2,4,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
32,34,390,WODONGA,3,1,0,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
33,36,580,WODONGA,3,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
34,37,375,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
35,38,540,WODONGA,4,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
36,39,405,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
37,40,500,WODONGA,3,1,4,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
38,41,440,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
39,42,430,WODONGA,3,1,3,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
40,43,400,WODONGA,3,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
41,44,380,WODONGA,3,1,1,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
42,45,430,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,17026.0,264650.0,116,28233.800000000047,298.2000000000007,-48.19999999999709,101.59999999999854
43,46,750,HIGHTON,3,1,2,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
44,47,750,HIGHTON,3,1,2,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
45,48,550,HIGHTON,2,1,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
46,49,550,HIGHTON,2,1,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
47,50,715,HIGHTON,4,2,2,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
48,51,715,HIGHTON,4,2,2,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
49,52,650,HIGHTON,3,1,1,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
50,53,650,HIGHTON,3,1,1,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
51,54,600,HIGHTON,3,3,2,-37.7829,145.0226,6800.6,1181.2,847.9,680.2,2692.3,986.3,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
52,55,600,HIGHTON,3,3,2,-37.7829,145.0226,6800.6,1181.2,847.9,680.2,2692.3,986.3,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
53,56,3500,HIGHTON,5,4,3,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
54,57,3500,HIGHTON,5,4,3,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
55,58,700,HIGHTON,2,1,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
56,59,700,HIGHTON,2,1,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
57,60,1200,HIGHTON,4,2,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
58,61,1200,HIGHTON,4,2,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
59,62,499,HIGHTON,3,2,2,-38.2335,144.3007,4111.0,56547.1,4378.7,11034.2,9297.5,1905.3,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
60,63,499,HIGHTON,3,2,2,-38.2335,144.3007,4111.0,56547.1,4378.7,11034.2,9297.5,1905.3,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
61,64,850,HIGHTON,3,1,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
62,65,850,HIGHTON,3,1,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
63,66,1200,HIGHTON,3,2,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
64,67,1200,HIGHTON,3,2,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
65,68,740,HIGHTON,3,2,2,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
66,69,740,HIGHTON,3,2,2,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
67,70,795,HIGHTON,3,1,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
68,71,795,HIGHTON,3,1,1,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
69,72,600,HIGHTON,3,1,6,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
70,73,600,HIGHTON,3,1,6,-37.9517,145.0394,5491.7,671.7,1100.0,2370.4,505.5,1197.1,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
71,74,2200,HIGHTON,5,3,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
72,75,2200,HIGHTON,5,3,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
73,76,910,HIGHTON,5,5,4,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
74,77,910,HIGHTON,5,5,4,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
75,78,2100,HIGHTON,5,3,4,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
76,79,2100,HIGHTON,5,3,4,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
77,80,1100,HIGHTON,3,2,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
78,81,1100,HIGHTON,3,2,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
79,82,2600,HIGHTON,4,3,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
80,83,2600,HIGHTON,4,3,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
81,84,2500,HIGHTON,4,2,3,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
82,85,2500,HIGHTON,4,2,3,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
83,86,1490,HIGHTON,4,2,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
84,87,1490,HIGHTON,4,2,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
85,88,670,HIGHTON,3,1,2,-37.7829,145.0226,6800.6,1181.2,847.9,680.2,2692.3,986.3,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
86,89,670,HIGHTON,3,1,2,-37.7829,145.0226,6800.6,1181.2,847.9,680.2,2692.3,986.3,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
87,90,1250,HIGHTON,3,2,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,1241600.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
88,91,1250,HIGHTON,3,2,2,-37.9057,145.0067,2985.3,635.1,670.0,1203.5,5551.3,884.0,15633.79999999993,474700.0,100,24544.599999999977,205.7999999999884,-150.20000000001164,76.0
89,92,1150,CAMBERWELL,6,3,2,-37.8248,145.0705,6467.5,991.7,3746.5,1508.7,2062.9,440.3,15387.599999999977,989350.0,166,23363.20000000001,-631.6000000000058,-462.0,-103.39999999999964
90,93,750,CAMBERWELL,3,1,1,-37.8248,145.0705,6467.5,991.7,3746.5,1508.7,2062.9,440.3,15387.599999999977,989350.0,166,23363.20000000001,-631.6000000000058,-462.0,-103.39999999999964
91,94,800,CAMBERWELL,3,2,2,-37.8248,145.0705,6467.5,991.7,3746.5,1508.7,2062.9,440.3,15387.599999999977,989350.0,166,23363.20000000001,-631.6000000000058,-462.0,-103.39999999999964
92,95,1900,CAMBERWELL,6,4,5,-37.8248,145.0705,6467.5,991.7,3746.5,1508.7,2062.9,440.3,15387.599999999977,989350.0,166,23363.20000000001,-631.6000000000058,-462.0,-103.39999999999964
93,96,650,CAMBERWELL,2,1,3,-37.8248,145.0705,6467.5,991.7,3746.5,1508.7,2062.9,440.3,15387.599999999977,989350.0,166,23363.20000000001,-631.6000000000058,-462.0,-103.39999999999964
94,97,995,CAMBERWELL,5,2,2,-37.8248,145.0705,6467.5,991.7,3746.5,1508.7,2062.9,440.3,15387.599999999977,989350.0,166,23363.20000000001,-631.6000000000058,-462.0,-103.39999999999964
95,98,750,MOONEE PONDS,3,2,2,-37.7667,144.9167,3724.0,323.9,590.2,966.0,641.4,1347.0,11374.599999999977,521350.0,142,17052.400000000023,14.19999999999709,-229.1999999999825,32.79999999999927
96,99,650,MOONEE PONDS,3,1,1,-37.7667,144.9167,3724.0,323.9,590.2,966.0,641.4,1347.0,11374.599999999977,521350.0,142,17052.400000000023,14.19999999999709,-229.1999999999825,32.79999999999927
97,100,530,MOONEE PONDS,2,1,0,-37.7667,144.9167,3724.0,323.9,590.2,966.0,641.4,1347.0,11374.599999999977,521350.0,142,17052.400000000023,14.19999999999709,-229.1999999999825,32.79999999999927
98,101,420,MOONEE PONDS,2,1,0,-37.7667,144.9167,3724.0,323.9,590.2,966.0,641.4,1347.0,11374.599999999977,521350.0,142,17052.400000000023,14.19999999999709,-229.1999999999825,32.79999999999927
99,102,570,MOONEE PONDS,2,2,0,-37.7667,144.9167,3724.0,323.9,590.2,966.0,641.4,1347.0,11374.599999999977,521350.0,142,17052.400000000023,14.19999999999709,-229.1999999999825,32.79999999999927
100,103,595,MOONEE PONDS,3,1,1,-37.7667,144.9167,3724.0,323.9,590.2,966.0,641.4,1347.0,11374.599999999977,521350.0,142,17052.400000000023,14.19999999999709,-229.1999999999825,32.79999999999927
101,104,585,DROMANA,4,2,2,-38.3632,144.9598,36375.6,24468.2,6174.8,12933.2,5920.4,5745.8,8598.20000000007,804700.0,404,13639.800000000048,175.1999999999971,-33.400000000001455,-23.40000000000009
102,105,1200,FITZROY NORTH,3,2,1,-37.7865,144.9897,5109.7,726.8,2778.5,2719.6,3817.0,814.9,9822.799999999988,662500.0,157,14625.799999999988,-316.8000000000029,-318.7999999999884,21.200000000000728
103,106,680,FITZROY NORTH,2,1,0,-37.7865,144.9897,5109.7,726.8,2778.5,2719.6,3817.0,814.9,9822.799999999988,662500.0,157,14625.799999999988,-316.8000000000029,-318.7999999999884,21.200000000000728
104,107,750,FITZROY NORTH,2,1,0,-37.7865,144.9897,5109.7,726.8,2778.5,2719.6,3817.0,814.9,9822.799999999988,662500.0,157,14625.799999999988,-316.8000000000029,-318.7999999999884,21.200000000000728
105,108,1300,FITZROY NORTH,4,3,2,-37.7865,144.9897,5109.7,726.8,2778.5,2719.6,3817.0,814.9,9822.799999999988,662500.0,157,14625.799999999988,-316.8000000000029,-318.7999999999884,21.200000000000728
106,109,500,FITZROY NORTH,2,1,0,-37.7865,144.9897,5109.7,726.8,2778.5,2719.6,3817.0,814.9,9822.799999999988,662500.0,157,14625.799999999988,-316.8000000000029,-318.7999999999884,21.200000000000728
107,110,790,FITZROY NORTH,3,1,0,-37.7865,144.9897,5109.7,726.8,2778.5,2719.6,3817.0,814.9,9822.799999999988,662500.0,157,14625.799999999988,-316.8000000000029,-318.7999999999884,21.200000000000728
108,111,1000,FITZROY NORTH,3,1,1,-37.7865,144.9897,5109.7,726.8,2778.5,2719.6,3817.0,814.9,9822.799999999988,662500.0,157,14625.799999999988,-316.8000000000029,-318.7999999999884,21.200000000000728
109,112,650,ARMADALE,2,1,0,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
110,113,950,ARMADALE,3,2,2,-37.8984,145.0088,4348.0,766.7,1692.4,0.0,5071.7,2228.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
111,114,1100,ARMADALE,3,2,0,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
112,115,500,ARMADALE,2,1,0,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
113,116,1150,ARMADALE,3,1,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
114,117,2200,ARMADALE,3,2,2,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
115,118,1150,BLACKBURN,3,1,0,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,15517.400000000023,743950.0,178,24359.400000000023,-350.1999999999971,-288.5999999999767,8.599999999998545
116,119,1150,BLACKBURN,4,3,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,15517.400000000023,743950.0,178,24359.400000000023,-350.1999999999971,-288.5999999999767,8.599999999998545
117,120,560,NORTHCOTE,2,1,1,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,18739.600000000093,644450.0,137,29234.0,-681.5999999999767,-366.2000000000117,40.19999999999709
118,121,330,NORTHCOTE,1,1,1,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,18739.600000000093,644450.0,137,29234.0,-681.5999999999767,-366.2000000000117,40.19999999999709
119,122,570,NORTHCOTE,2,1,0,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,18739.600000000093,644450.0,137,29234.0,-681.5999999999767,-366.2000000000117,40.19999999999709
120,123,720,NORTHCOTE,3,1,1,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,18739.600000000093,644450.0,137,29234.0,-681.5999999999767,-366.2000000000117,40.19999999999709
121,124,600,NORTHCOTE,2,1,2,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,18739.600000000093,644450.0,137,29234.0,-681.5999999999767,-366.2000000000117,40.19999999999709
122,125,680,NORTHCOTE,3,2,2,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,18739.600000000093,644450.0,137,29234.0,-681.5999999999767,-366.2000000000117,40.19999999999709
123,126,1050,NORTHCOTE,4,1,0,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,18739.600000000093,644450.0,137,29234.0,-681.5999999999767,-366.2000000000117,40.19999999999709
124,127,595,NORTHCOTE,2,1,1,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,18739.600000000093,644450.0,137,29234.0,-681.5999999999767,-366.2000000000117,40.19999999999709
125,128,850,NORTHCOTE,3,1,1,-37.7667,145.0,4842.0,613.4,3399.6,2702.1,716.1,2130.6,18739.600000000093,644450.0,137,29234.0,-681.5999999999767,-366.2000000000117,40.19999999999709
126,129,660,BRUNSWICK,3,1,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
127,130,620,BRUNSWICK,2,1,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
128,131,850,BRUNSWICK,4,1,2,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
129,132,1400,BRUNSWICK,7,3,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
130,133,750,BRUNSWICK,3,2,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
131,134,950,BRUNSWICK,3,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
132,135,560,BRUNSWICK,2,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
