,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,erp_2024,natural_increase_2023_24,net_internal_migration_2023_24,net_overseas_migration_2023_24,2024income,suburbID
0,1116.8085,EAST MELBOURNE,4,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
1,1116.8085,EAST MELBOURNE,4,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
2,1161.8107,EAST MELBOURNE,4,2,0,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
3,1161.8107,EAST MELBOURNE,4,2,0,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
4,545.7592,EAST MELBOURNE,2,1,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
5,545.7592,EAST MELBOURNE,2,1,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
6,885.0388,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
7,885.0388,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
8,885.0388,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
9,885.0388,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
10,885.0388,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
11,885.0388,EAST MELBOURNE,3,2,1,-37.8101,144.95,5246.2,843.7,516.0,960.7,737.0,3319.6,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
12,763.6293,ST KILDA EAST,3,2,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19918.400000000023,102.20000000000071,-773.6000000000058,-745.3999999999651,14455.0,1
13,763.6293,ST KILDA EAST,3,2,1,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19918.400000000023,102.20000000000071,-773.6000000000058,-745.3999999999651,14455.0,1
14,789.48724,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19918.400000000023,102.20000000000071,-773.6000000000058,-745.3999999999651,14455.0,1
15,789.48724,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19918.400000000023,102.20000000000071,-773.6000000000058,-745.3999999999651,14455.0,1
16,789.48724,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19918.400000000023,102.20000000000071,-773.6000000000058,-745.3999999999651,14455.0,1
17,789.48724,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19918.400000000023,102.20000000000071,-773.6000000000058,-745.3999999999651,14455.0,1
18,1670.1757,ST KILDA EAST,5,2,4,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19918.400000000023,102.20000000000071,-773.6000000000058,-745.3999999999651,14455.0,1
19,1670.1757,ST KILDA EAST,5,2,4,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19918.400000000023,102.20000000000071,-773.6000000000058,-745.3999999999651,14455.0,1
20,789.48724,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19918.400000000023,102.20000000000071,-773.6000000000058,-745.3999999999651,14455.0,1
21,789.48724,ST KILDA EAST,3,1,0,-37.8692,144.9977,8801.2,740.6,1818.7,176.2,1684.7,1184.2,19918.400000000023,102.20000000000071,-773.6000000000058,-745.3999999999651,14455.0,1
22,1168.5056,CAULFIELD - NORTH,5,3,2,-37.8755559,145.0288672,5852.7,1618.9,1992.2,1311.8,1673.4,845.8,25402.400000000023,28.599999999998545,-14.80000000000291,-1236.4000000000233,16912.599999999977,2
23,402.7477,WODONGA,3,1,0,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
24,501.60254,WODONGA,3,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
25,507.81964,WODONGA,4,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
26,348.8328,WODONGA,2,1,1,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
27,501.60254,WODONGA,3,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
28,427.3142,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
29,348.87253,WODONGA,3,2,4,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
30,402.7477,WODONGA,3,1,0,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
31,501.60254,WODONGA,3,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
32,427.3142,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
33,507.81964,WODONGA,4,2,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
34,427.3142,WODONGA,3,1,2,-36.0997,146.802,5506.1,292446.1,50058.4,10042.8,8547.6,7352.7,29316.59999999986,58.799999999995634,324.2000000000007,-120.59999999999128,18019.0,3
