,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,erp_2024,natural_increase_2023_24,net_internal_migration_2023_24,net_overseas_migration_2023_24,2024income,suburbID
0,597.74805,EAST MELBOURNE,1,1,1,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
1,597.74805,EAST MELBOURNE,1,1,1,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
2,529.77637,EAST MELBOURNE,2,1,1,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
3,529.77637,EAST MELBOURNE,2,1,1,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
4,597.74805,EAST MELBOURNE,1,1,1,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
5,597.74805,EAST MELBOURNE,1,1,1,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
6,603.9325,EAST MELBOURNE,1,1,0,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
7,603.9325,EAST MELBOURNE,1,1,0,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
8,750.80194,EAST MELBOURNE,2,2,2,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
9,750.80194,EAST MELBOURNE,2,2,2,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,6617.799999999988,-11.800000000000182,-103.20000000000437,-310.7999999999884,4382.399999999994,0
